year,scen,ens,rcp,usd_rub,ship_type,dir,value
2015,Ref,ens4,2p6,high,1AS,East,1.306090284267548
2015,Ref,ens4,2p6,high,1AS,West,4.562724995634413
2015,Ref,ens4,2p6,low,1A,East,1.1928002843575587
2015,Ref,ens4,2p6,low,1A,West,4.676014995544403
2015,Ref,ens4,2p6,low,1AS,East,1.2886123063078143
2015,Ref,ens4,2p6,low,1AS,West,4.580202973594147
2015,Ref,ens4,8p5,base,1A,East,1.2146091883667478
2015,Ref,ens4,8p5,base,1A,West,4.6542060915352135
2015,Ref,ens4,8p5,base,1AS,East,1.3040550697176851
2015,Ref,ens4,8p5,base,1AS,West,4.564760210184276
2015,Ref,ens4,8p5,discounted,1A,East,1.2168836074812845
2015,Ref,ens4,8p5,discounted,1A,West,4.651931672420677
2015,Ref,ens4,8p5,discounted,1AS,East,1.300584246145614
2015,Ref,ens4,8p5,discounted,1AS,West,4.568231033756347
2015,Ref,ens4,8p5,high,1A,East,1.2175011695163378
2015,Ref,ens4,8p5,high,1A,West,4.6513141103856235
2015,Ref,ens4,8p5,high,1AS,East,1.306090284267548
2015,Ref,ens4,8p5,high,1AS,West,4.562724995634413
2015,Ref,ens4,8p5,low,1A,East,1.1928002843575587
2015,Ref,ens4,8p5,low,1A,West,4.676014995544403
2015,Ref,ens4,8p5,low,1AS,East,1.2886123063078143
2015,Ref,ens4,8p5,low,1AS,West,4.580202973594147
2015,Ref,ens5,2p6,base,1A,East,1.2146091883667478
2015,Ref,ens5,2p6,base,1A,West,4.6542060915352135
2015,Ref,ens5,2p6,base,1AS,East,1.3040550697176851
2015,Ref,ens5,2p6,base,1AS,West,4.564760210184276
2015,Ref,ens5,2p6,discounted,1A,East,1.2168836074812845
2015,Ref,ens5,2p6,discounted,1A,West,4.651931672420677
2015,Ref,ens5,2p6,discounted,1AS,East,1.300584246145614
2015,Ref,ens5,2p6,discounted,1AS,West,4.568231033756347
2015,Ref,ens5,2p6,high,1A,East,1.2175011695163378
2015,Ref,ens5,2p6,high,1A,West,4.6513141103856235
2015,Ref,ens5,2p6,high,1AS,East,1.306090284267548
2015,Ref,ens5,2p6,high,1AS,West,4.562724995634413
2015,Ref,ens5,2p6,low,1A,East,1.1928002843575587
2015,Ref,ens5,2p6,low,1A,West,4.676014995544403
2015,Ref,ens5,2p6,low,1AS,East,1.2886123063078143
2015,Ref,ens5,2p6,low,1AS,West,4.580202973594147
2015,Ref,ens5,8p5,base,1A,East,1.2146091883667478
2015,Ref,ens5,8p5,base,1A,West,4.6542060915352135
2015,Ref,ens5,8p5,base,1AS,East,1.3040550697176851
2015,Ref,ens5,8p5,base,1AS,West,4.564760210184276
2015,Ref,ens5,8p5,discounted,1A,East,1.2168836074812845
2015,Ref,ens5,8p5,discounted,1A,West,4.651931672420677
2015,Ref,ens5,8p5,discounted,1AS,East,1.300584246145614
2015,Ref,ens5,8p5,discounted,1AS,West,4.568231033756347
2015,Ref,ens5,8p5,high,1A,East,1.2175011695163378
2015,Ref,ens5,8p5,high,1A,West,4.6513141103856235
2015,Ref,ens5,8p5,high,1AS,East,1.306090284267548
2015,Ref,ens5,8p5,high,1AS,West,4.562724995634413
2015,Ref,ens5,8p5,low,1A,East,1.1928002843575587
2015,Ref,ens5,8p5,low,1A,West,4.676014995544403
2015,Ref,ens5,8p5,low,1AS,East,1.2886123063078143
2015,Ref,ens5,8p5,low,1AS,West,4.580202973594147
2015,Ref,ens6,2p6,base,1A,East,1.2146091883667478
2015,Ref,ens6,2p6,base,1A,West,4.6542060915352135
2015,Ref,ens6,2p6,base,1AS,East,1.3040550697176851
2015,Ref,ens6,2p6,base,1AS,West,4.564760210184276
2015,Ref,ens6,2p6,discounted,1A,East,1.2168836074812845
2015,Ref,ens6,2p6,discounted,1A,West,4.651931672420677
2015,Ref,ens6,2p6,discounted,1AS,East,1.300584246145614
2015,Ref,ens6,2p6,discounted,1AS,West,4.568231033756347
2015,Ref,ens6,2p6,high,1A,East,1.2175011695163378
2015,Ref,ens6,2p6,high,1A,West,4.6513141103856235
2015,Ref,ens6,2p6,high,1AS,East,1.306090284267548
2015,Ref,ens6,2p6,high,1AS,West,4.562724995634413
2015,Ref,ens6,2p6,low,1A,East,1.1928002843575587
2015,Ref,ens6,2p6,low,1A,West,4.676014995544403
2015,Ref,ens6,2p6,low,1AS,East,1.2886123063078143
2015,Ref,ens6,2p6,low,1AS,West,4.580202973594147
2015,Ref,ens6,8p5,base,1A,East,1.2146091883667478
2015,Ref,ens6,8p5,base,1A,West,4.6542060915352135
2015,Ref,ens6,8p5,base,1AS,East,1.3040550697176851
2015,Ref,ens6,8p5,base,1AS,West,4.564760210184276
2015,Ref,ens6,8p5,discounted,1A,East,1.2168836074812845
2015,Ref,ens6,8p5,discounted,1A,West,4.651931672420677
2015,Ref,ens6,8p5,discounted,1AS,East,1.300584246145614
2015,Ref,ens6,8p5,discounted,1AS,West,4.568231033756347
2015,Ref,ens6,8p5,high,1A,East,1.2175011695163378
2015,Ref,ens6,8p5,high,1A,West,4.6513141103856235
2015,Ref,ens6,8p5,high,1AS,East,1.306090284267548
2015,Ref,ens6,8p5,high,1AS,West,4.562724995634413
2015,Ref,ens6,8p5,low,1A,East,1.1928002843575587
2015,Ref,ens6,8p5,low,1A,West,4.676014995544403
2015,Ref,ens6,8p5,low,1AS,East,1.2886123063078143
2015,Ref,ens6,8p5,low,1AS,West,4.580202973594147
2015,Ref,ens7,2p6,base,1A,East,1.2146091883667478
2015,Ref,ens7,2p6,base,1A,West,4.6542060915352135
2015,Ref,ens7,2p6,base,1AS,East,1.3040550697176851
2015,Ref,ens7,2p6,base,1AS,West,4.564760210184276
2015,Ref,ens7,2p6,discounted,1A,East,1.2168836074812845
2015,Ref,ens7,2p6,discounted,1A,West,4.651931672420677
2015,Ref,ens7,2p6,discounted,1AS,East,1.300584246145614
2015,Ref,ens7,2p6,discounted,1AS,West,4.568231033756347
2015,Ref,ens7,2p6,high,1A,East,1.2175011695163378
2015,Ref,ens7,2p6,high,1A,West,4.6513141103856235
2015,Ref,ens7,2p6,high,1AS,East,1.306090284267548
2015,Ref,ens7,2p6,high,1AS,West,4.562724995634413
2015,Ref,ens7,2p6,low,1A,East,1.1928002843575587
2015,Ref,ens7,2p6,low,1A,West,4.676014995544403
2015,Ref,ens7,2p6,low,1AS,East,1.2886123063078143
2015,Ref,ens7,2p6,low,1AS,West,4.580202973594147
2015,Ref,ens7,8p5,base,1A,East,1.2146091883667478
2015,Ref,ens7,8p5,base,1A,West,4.6542060915352135
2015,Ref,ens7,8p5,base,1AS,East,1.3040550697176851
2015,Ref,ens7,8p5,base,1AS,West,4.564760210184276
2015,Ref,ens7,8p5,discounted,1A,East,1.2168836074812845
2015,Ref,ens7,8p5,discounted,1A,West,4.651931672420677
2015,Ref,ens7,8p5,discounted,1AS,East,1.300584246145614
2015,Ref,ens7,8p5,discounted,1AS,West,4.568231033756347
2015,Ref,ens7,8p5,high,1A,East,1.2175011695163378
2015,Ref,ens7,8p5,high,1A,West,4.6513141103856235
2015,Ref,ens7,8p5,high,1AS,East,1.306090284267548
2015,Ref,ens7,8p5,high,1AS,West,4.562724995634413
2015,Ref,ens7,8p5,low,1A,East,1.1928002843575587
2015,Ref,ens7,8p5,low,1A,West,4.676014995544403
2015,Ref,ens7,8p5,low,1AS,East,1.2886123063078143
2015,Ref,ens7,8p5,low,1AS,West,4.580202973594147
2015,Ref,ens8,2p6,base,1A,East,1.2146091883667478
2015,Ref,ens8,2p6,base,1A,West,4.6542060915352135
2015,Ref,ens8,2p6,base,1AS,East,1.3040550697176851
2015,Ref,ens8,2p6,base,1AS,West,4.564760210184276
2015,Ref,ens8,2p6,discounted,1A,East,1.2168836074812845
2015,Ref,ens8,2p6,discounted,1A,West,4.651931672420677
2015,Ref,ens8,2p6,discounted,1AS,East,1.300584246145614
2015,Ref,ens8,2p6,discounted,1AS,West,4.568231033756347
2015,Ref,ens8,2p6,high,1A,East,1.2175011695163378
2015,Ref,ens8,2p6,high,1A,West,4.6513141103856235
2015,Ref,ens8,2p6,high,1AS,East,1.306090284267548
2015,Ref,ens8,2p6,high,1AS,West,4.562724995634413
2015,Ref,ens8,2p6,low,1A,East,1.1928002843575587
2015,Ref,ens8,2p6,low,1A,West,4.676014995544403
2015,Ref,ens8,2p6,low,1AS,East,1.2886123063078143
2015,Ref,ens8,2p6,low,1AS,West,4.580202973594147
2015,Ref,ens8,8p5,base,1A,East,1.2146091883667478
2015,Ref,ens8,8p5,base,1A,West,4.6542060915352135
2015,Ref,ens8,8p5,base,1AS,East,1.3040550697176851
2015,Ref,ens8,8p5,base,1AS,West,4.564760210184276
2015,Ref,ens8,8p5,discounted,1A,East,1.2168836074812845
2015,Ref,ens8,8p5,discounted,1A,West,4.651931672420677
2015,Ref,ens8,8p5,discounted,1AS,East,1.300584246145614
2015,Ref,ens8,8p5,discounted,1AS,West,4.568231033756347
2015,Ref,ens8,8p5,high,1A,East,1.2175011695163378
2015,Ref,ens8,8p5,high,1A,West,4.6513141103856235
2015,Ref,ens8,8p5,high,1AS,East,1.306090284267548
2015,Ref,ens8,8p5,high,1AS,West,4.562724995634413
2015,Ref,ens8,8p5,low,1A,East,1.1928002843575587
2015,Ref,ens8,8p5,low,1A,West,4.676014995544403
2015,Ref,ens8,8p5,low,1AS,East,1.2886123063078143
2015,Ref,ens8,8p5,low,1AS,West,4.580202973594147
2015,Ref,ens9,2p6,base,1A,East,1.2146091883667478
2015,Ref,ens9,2p6,base,1A,West,4.6542060915352135
2015,Ref,ens9,2p6,base,1AS,East,1.3040550697176851
2015,Ref,ens9,2p6,base,1AS,West,4.564760210184276
2015,Ref,ens9,2p6,discounted,1A,East,1.2168836074812845
2015,Ref,ens9,2p6,discounted,1A,West,4.651931672420677
2015,Ref,ens9,2p6,discounted,1AS,East,1.300584246145614
2015,Ref,ens9,2p6,discounted,1AS,West,4.568231033756347
2015,Ref,ens9,2p6,high,1A,East,1.2175011695163378
2015,Ref,ens9,2p6,high,1A,West,4.6513141103856235
2015,Ref,ens9,2p6,high,1AS,East,1.306090284267548
2015,Ref,ens9,2p6,high,1AS,West,4.562724995634413
2015,Ref,ens9,2p6,low,1A,East,1.1928002843575587
2015,Ref,ens9,2p6,low,1A,West,4.676014995544403
2015,Ref,ens9,2p6,low,1AS,East,1.2886123063078143
2015,Ref,ens9,2p6,low,1AS,West,4.580202973594147
2015,Ref,ens9,8p5,base,1A,East,1.2146091883667478
2015,Ref,ens9,8p5,base,1A,West,4.6542060915352135
2015,Ref,ens9,8p5,base,1AS,East,1.3040550697176851
2015,Ref,ens9,8p5,base,1AS,West,4.564760210184276
2015,Ref,ens9,8p5,discounted,1A,East,1.2168836074812845
2015,Ref,ens9,8p5,discounted,1A,West,4.651931672420677
2015,Ref,ens9,8p5,discounted,1AS,East,1.300584246145614
2015,Ref,ens9,8p5,discounted,1AS,West,4.568231033756347
2015,Ref,ens9,8p5,high,1A,East,1.2175011695163378
2015,Ref,ens9,8p5,high,1A,West,4.6513141103856235
2015,Ref,ens9,8p5,high,1AS,East,1.306090284267548
2015,Ref,ens9,8p5,high,1AS,West,4.562724995634413
2015,Ref,ens9,8p5,low,1A,East,1.1928002843575587
2015,Ref,ens9,8p5,low,1A,West,4.676014995544403
2015,Ref,ens9,8p5,low,1AS,East,1.2886123063078143
2015,Ref,ens9,8p5,low,1AS,West,4.580202973594147
2016,Pol,ens1,2p6,base,1A,East,0.9228214798574965
2016,Pol,ens1,2p6,base,1A,West,4.921251637047265
2016,Pol,ens1,2p6,base,1AS,East,0.9822199344592084
2016,Pol,ens1,2p6,base,1AS,West,4.861853182445554
2016,Pol,ens1,2p6,discounted,1A,East,0.9228214798574965
2016,Pol,ens1,2p6,discounted,1A,West,4.921251637047265
2016,Pol,ens1,2p6,discounted,1AS,East,0.9822199344592084
2016,Pol,ens1,2p6,discounted,1AS,West,4.861853182445554
2016,Pol,ens1,2p6,high,1A,East,0.9228214798574965
2016,Pol,ens1,2p6,high,1A,West,4.921251637047265
2016,Pol,ens1,2p6,high,1AS,East,0.9822199344592084
2016,Pol,ens1,2p6,high,1AS,West,4.861853182445554
2016,Pol,ens1,2p6,low,1A,East,0.9228214798574965
2016,Pol,ens1,2p6,low,1A,West,4.921251637047265
2016,Pol,ens1,2p6,low,1AS,East,0.9822199344592084
2016,Pol,ens1,2p6,low,1AS,West,4.861853182445554
2016,Pol,ens10,2p6,base,1A,East,1.213101034879624
2016,Pol,ens10,2p6,base,1A,West,4.630933884938303
2016,Pol,ens10,2p6,base,1AS,East,1.571287635102289
2016,Pol,ens10,2p6,base,1AS,West,4.272747284715638
2016,Pol,ens10,2p6,discounted,1A,East,1.2125100398584836
2016,Pol,ens10,2p6,discounted,1A,West,4.631524879959443
2016,Pol,ens10,2p6,discounted,1AS,East,1.6108596869760132
2016,Pol,ens10,2p6,discounted,1AS,West,4.233175232841913
2016,Pol,ens10,2p6,high,1A,East,1.215610927220413
2016,Pol,ens10,2p6,high,1A,West,4.628423992597513
2016,Pol,ens10,2p6,high,1AS,East,1.581567063282567
2016,Pol,ens10,2p6,high,1AS,West,4.262467856535359
2016,Pol,ens10,2p6,low,1A,East,1.1941876917957739
2016,Pol,ens10,2p6,low,1A,West,4.6498472280221526
2016,Pol,ens10,2p6,low,1AS,East,1.49388305095546
2016,Pol,ens10,2p6,low,1AS,West,4.350151868862467
2016,Pol,ens11,2p6,base,1A,East,1.2132040660337255
2016,Pol,ens11,2p6,base,1A,West,4.630830853784201
2016,Pol,ens11,2p6,base,1AS,East,1.2962230799626882
2016,Pol,ens11,2p6,base,1AS,West,4.547811839855239
2016,Pol,ens11,2p6,discounted,1A,East,1.2126132101058336
2016,Pol,ens11,2p6,discounted,1A,West,4.631421709712093
2016,Pol,ens11,2p6,discounted,1AS,East,1.2954622490075338
2016,Pol,ens11,2p6,discounted,1AS,West,4.548572670810393
2016,Pol,ens11,2p6,high,1A,East,1.2157133479772495
2016,Pol,ens11,2p6,high,1A,West,4.628321571840677
2016,Pol,ens11,2p6,high,1AS,East,1.2986101159465284
2016,Pol,ens11,2p6,high,1AS,West,4.545424803871398
2016,Pol,ens11,2p6,low,1A,East,1.1942942978388453
2016,Pol,ens11,2p6,low,1A,West,4.649740621979081
2016,Pol,ens11,2p6,low,1AS,East,1.2780735455936902
2016,Pol,ens11,2p6,low,1AS,West,4.565961374224236
2016,Pol,ens12,2p6,base,1A,East,1.2101601647271036
2016,Pol,ens12,2p6,base,1A,West,4.633874755090823
2016,Pol,ens12,2p6,base,1AS,East,1.2987616204363033
2016,Pol,ens12,2p6,base,1AS,West,4.545273299381623
2016,Pol,ens12,2p6,discounted,1A,East,1.2124263219764497
2016,Pol,ens12,2p6,discounted,1A,West,4.631608597841477
2016,Pol,ens12,2p6,discounted,1AS,East,1.2952942147059154
2016,Pol,ens12,2p6,discounted,1AS,West,4.548740705112011
2016,Pol,ens12,2p6,high,1A,East,1.2130416523558507
2016,Pol,ens12,2p6,high,1A,West,4.630993267462076
2016,Pol,ens12,2p6,high,1AS,East,1.3007950831980213
2016,Pol,ens12,2p6,high,1AS,West,4.543239836619906
2016,Pol,ens12,2p6,low,1A,East,1.1884339069911305
2016,Pol,ens12,2p6,low,1A,West,4.6556010128267955
2016,Pol,ens12,2p6,low,1AS,East,1.2833382258554051
2016,Pol,ens12,2p6,low,1AS,West,4.560696693962521
2016,Pol,ens13,2p6,base,1A,East,0.6153711874229862
2016,Pol,ens13,2p6,base,1A,West,5.228687605574213
2016,Pol,ens13,2p6,base,1AS,East,0.6550015338409102
2016,Pol,ens13,2p6,base,1AS,West,5.1890572591562885
2016,Pol,ens13,2p6,discounted,1A,East,0.6153711874229862
2016,Pol,ens13,2p6,discounted,1A,West,5.228687605574213
2016,Pol,ens13,2p6,discounted,1AS,East,0.6550015338409102
2016,Pol,ens13,2p6,discounted,1AS,West,5.1890572591562885
2016,Pol,ens13,2p6,high,1A,East,0.6153711874229862
2016,Pol,ens13,2p6,high,1A,West,5.228687605574213
2016,Pol,ens13,2p6,high,1AS,East,0.6550015338409102
2016,Pol,ens13,2p6,high,1AS,West,5.1890572591562885
2016,Pol,ens13,2p6,low,1A,East,0.6153711874229862
2016,Pol,ens13,2p6,low,1A,West,5.228687605574213
2016,Pol,ens13,2p6,low,1AS,East,0.6550015338409102
2016,Pol,ens13,2p6,low,1AS,West,5.1890572591562885
2016,Pol,ens2,2p6,base,1A,East,0.6152143199049978
2016,Pol,ens2,2p6,base,1A,West,5.228858796999765
2016,Pol,ens2,2p6,base,1AS,East,0.6548132896394723
2016,Pol,ens2,2p6,base,1AS,West,5.18925982726529
2016,Pol,ens2,2p6,discounted,1A,East,0.6152143199049978
2016,Pol,ens2,2p6,discounted,1A,West,5.228858796999765
2016,Pol,ens2,2p6,discounted,1AS,East,0.6548132896394723
2016,Pol,ens2,2p6,discounted,1AS,West,5.18925982726529
2016,Pol,ens2,2p6,high,1A,East,0.6152143199049978
2016,Pol,ens2,2p6,high,1A,West,5.228858796999765
2016,Pol,ens2,2p6,high,1AS,East,0.6548132896394723
2016,Pol,ens2,2p6,high,1AS,West,5.18925982726529
2016,Pol,ens2,2p6,low,1A,East,0.6152143199049978
2016,Pol,ens2,2p6,low,1A,West,5.228858796999765
2016,Pol,ens2,2p6,low,1AS,East,0.6548132896394723
2016,Pol,ens2,2p6,low,1AS,West,5.18925982726529
2016,Pol,ens3,2p6,base,1A,East,0.9091065278063482
2016,Pol,ens3,2p6,base,1A,West,4.934985687641832
2016,Pol,ens3,2p6,base,1AS,East,1.2830881472113795
2016,Pol,ens3,2p6,base,1AS,West,4.5610040682368
2016,Pol,ens3,2p6,discounted,1A,East,0.902817969925958
2016,Pol,ens3,2p6,discounted,1A,West,4.941274245522222
2016,Pol,ens3,2p6,discounted,1AS,East,1.276095107321213
2016,Pol,ens3,2p6,discounted,1AS,West,4.567997108126967
2016,Pol,ens3,2p6,high,1A,East,0.910889797483843
2016,Pol,ens3,2p6,high,1A,West,4.933202417964337
2016,Pol,ens3,2p6,high,1AS,East,1.2871823372684954
2016,Pol,ens3,2p6,high,1AS,West,4.556909878179685
2016,Pol,ens3,2p6,low,1A,East,0.8957097454773737
2016,Pol,ens3,2p6,low,1A,West,4.948382469970806
2016,Pol,ens3,2p6,low,1AS,East,1.2520442326479078
2016,Pol,ens3,2p6,low,1AS,West,4.592047982800271
2016,Pol,ens4,2p6,base,1A,East,0.9228207259079075
2016,Pol,ens4,2p6,base,1A,West,4.921247616361001
2016,Pol,ens4,2p6,base,1AS,East,1.2551675692165194
2016,Pol,ens4,2p6,base,1AS,West,4.588900773052388
2016,Pol,ens4,2p6,discounted,1A,East,0.9228207259079075
2016,Pol,ens4,2p6,discounted,1A,West,4.921247616361001
2016,Pol,ens4,2p6,discounted,1AS,East,1.2981404684547329
2016,Pol,ens4,2p6,discounted,1AS,West,4.545927873814175
2016,Pol,ens4,2p6,high,1A,East,0.9228207259079075
2016,Pol,ens4,2p6,high,1A,West,4.921247616361001
2016,Pol,ens4,2p6,high,1AS,East,1.2634082659249208
2016,Pol,ens4,2p6,high,1AS,West,4.580660076343987
2016,Pol,ens4,2p6,low,1A,East,0.9228207259079075
2016,Pol,ens4,2p6,low,1A,West,4.921247616361001
2016,Pol,ens4,2p6,low,1AS,East,1.1931653739923125
2016,Pol,ens4,2p6,low,1AS,West,4.650902968276595
2016,Pol,ens5,2p6,base,1A,East,0.9092509271271583
2016,Pol,ens5,2p6,base,1A,West,4.9348126405058945
2016,Pol,ens5,2p6,base,1AS,East,0.98323336658209
2016,Pol,ens5,2p6,base,1AS,West,4.8608302010509625
2016,Pol,ens5,2p6,discounted,1A,East,0.9029662852044525
2016,Pol,ens5,2p6,discounted,1A,West,4.941097282428601
2016,Pol,ens5,2p6,discounted,1AS,East,0.98323336658209
2016,Pol,ens5,2p6,discounted,1AS,West,4.8608302010509625
2016,Pol,ens5,2p6,high,1A,East,0.9110329922105018
2016,Pol,ens5,2p6,high,1A,West,4.933030575422551
2016,Pol,ens5,2p6,high,1AS,East,0.98323336658209
2016,Pol,ens5,2p6,high,1AS,West,4.8608302010509625
2016,Pol,ens5,2p6,low,1A,East,0.8958618643270705
2016,Pol,ens5,2p6,low,1A,West,4.948201703305982
2016,Pol,ens5,2p6,low,1AS,East,0.98323336658209
2016,Pol,ens5,2p6,low,1AS,West,4.8608302010509625
2016,Pol,ens6,2p6,base,1A,East,1.2135017873290823
2016,Pol,ens6,2p6,base,1A,West,4.630576104211534
2016,Pol,ens6,2p6,base,1AS,East,1.29708460320826
2016,Pol,ens6,2p6,base,1AS,West,4.546993288332357
2016,Pol,ens6,2p6,discounted,1A,East,1.2129105518336507
2016,Pol,ens6,2p6,discounted,1A,West,4.631167339706966
2016,Pol,ens6,2p6,discounted,1AS,East,1.2963237763259425
2016,Pol,ens6,2p6,discounted,1AS,West,4.547754115214674
2016,Pol,ens6,2p6,high,1A,East,1.2160127345160303
2016,Pol,ens6,2p6,high,1A,West,4.628065157024586
2016,Pol,ens6,2p6,high,1AS,East,1.2994716257332464
2016,Pol,ens6,2p6,high,1AS,West,4.544606265807371
2016,Pol,ens6,2p6,low,1A,East,1.1945822433772733
2016,Pol,ens6,2p6,low,1A,West,4.649495648163343
2016,Pol,ens6,2p6,low,1AS,East,1.2789351374061502
2016,Pol,ens6,2p6,low,1AS,West,4.565142754134467
2016,Pol,ens7,2p6,base,1A,East,0.9234936958887924
2016,Pol,ens7,2p6,base,1A,West,4.920574646380115
2016,Pol,ens7,2p6,base,1AS,East,0.9830551439195581
2016,Pol,ens7,2p6,base,1AS,West,4.86101319834935
2016,Pol,ens7,2p6,discounted,1A,East,0.9234936958887924
2016,Pol,ens7,2p6,discounted,1A,West,4.920574646380115
2016,Pol,ens7,2p6,discounted,1AS,East,0.9830551439195581
2016,Pol,ens7,2p6,discounted,1AS,West,4.86101319834935
2016,Pol,ens7,2p6,high,1A,East,0.9234936958887924
2016,Pol,ens7,2p6,high,1A,West,4.920574646380115
2016,Pol,ens7,2p6,high,1AS,East,0.9830551439195581
2016,Pol,ens7,2p6,high,1AS,West,4.86101319834935
2016,Pol,ens7,2p6,low,1A,East,0.9234936958887924
2016,Pol,ens7,2p6,low,1A,West,4.920574646380115
2016,Pol,ens7,2p6,low,1AS,East,0.9830551439195581
2016,Pol,ens7,2p6,low,1AS,West,4.86101319834935
2016,Pol,ens8,2p6,base,1A,East,0.9054486068348191
2016,Pol,ens8,2p6,base,1A,West,4.938619735434089
2016,Pol,ens8,2p6,base,1AS,East,0.9686712211860714
2016,Pol,ens8,2p6,base,1AS,West,4.875397121082837
2016,Pol,ens8,2p6,discounted,1A,East,0.9048574014400839
2016,Pol,ens8,2p6,discounted,1A,West,4.939210940828824
2016,Pol,ens8,2p6,discounted,1AS,East,0.9679095383251698
2016,Pol,ens8,2p6,discounted,1AS,West,4.876158803943738
2016,Pol,ens8,2p6,high,1A,East,0.9079594220331517
2016,Pol,ens8,2p6,high,1A,West,4.936108920235756
2016,Pol,ens8,2p6,high,1AS,East,0.9710609898796297
2016,Pol,ens8,2p6,high,1AS,West,4.873007352389278
2016,Pol,ens8,2p6,low,1A,East,0.8865298412469116
2016,Pol,ens8,2p6,low,1A,West,4.957538501021996
2016,Pol,ens8,2p6,low,1AS,East,0.95050388159826
2016,Pol,ens8,2p6,low,1AS,West,4.893564460670648
2016,Pol,ens9,2p6,base,1A,East,0.9031885348937898
2016,Pol,ens9,2p6,base,1A,West,4.940884582010972
2016,Pol,ens9,2p6,base,1AS,East,0.975654829941939
2016,Pol,ens9,2p6,base,1AS,West,4.868418286962823
2016,Pol,ens9,2p6,discounted,1A,East,0.9054521950813137
2016,Pol,ens9,2p6,discounted,1A,West,4.938620921823449
2016,Pol,ens9,2p6,discounted,1AS,East,0.9695300099779882
2016,Pol,ens9,2p6,discounted,1AS,West,4.874543106926774
2016,Pol,ens9,2p6,high,1A,East,0.9060668257418967
2016,Pol,ens9,2p6,high,1A,West,4.938006291162866
2016,Pol,ens9,2p6,high,1AS,East,0.9773293610940089
2016,Pol,ens9,2p6,high,1AS,West,4.866743755810753
2016,Pol,ens9,2p6,low,1A,East,0.8814798383407012
2016,Pol,ens9,2p6,low,1A,West,4.962593278564061
2016,Pol,ens9,2p6,low,1AS,East,0.9629827490281317
2016,Pol,ens9,2p6,low,1AS,West,4.881090367876631
2016,Ref,ens1,2p6,base,1A,East,0.9228305744886647
2016,Ref,ens1,2p6,base,1A,West,4.92125686632366
2016,Ref,ens1,2p6,base,1AS,East,0.9822317323046181
2016,Ref,ens1,2p6,base,1AS,West,4.861855708507707
2016,Ref,ens1,2p6,discounted,1A,East,0.9228305744886647
2016,Ref,ens1,2p6,discounted,1A,West,4.92125686632366
2016,Ref,ens1,2p6,discounted,1AS,East,0.9822317323046181
2016,Ref,ens1,2p6,discounted,1AS,West,4.861855708507707
2016,Ref,ens1,2p6,high,1A,East,0.9228305744886647
2016,Ref,ens1,2p6,high,1A,West,4.92125686632366
2016,Ref,ens1,2p6,high,1AS,East,0.9822317323046181
2016,Ref,ens1,2p6,high,1AS,West,4.861855708507707
2016,Ref,ens1,2p6,low,1A,East,0.9228305744886647
2016,Ref,ens1,2p6,low,1A,West,4.92125686632366
2016,Ref,ens1,2p6,low,1AS,East,0.9822317323046181
2016,Ref,ens1,2p6,low,1AS,West,4.861855708507707
2016,Ref,ens1,8p5,base,1A,East,0.615222261185186
2016,Ref,ens1,8p5,base,1A,West,5.228874728898848
2016,Ref,ens1,8p5,base,1AS,East,0.654823151843408
2016,Ref,ens1,8p5,base,1AS,West,5.189273838240626
2016,Ref,ens1,8p5,discounted,1A,East,0.615222261185186
2016,Ref,ens1,8p5,discounted,1A,West,5.228874728898848
2016,Ref,ens1,8p5,discounted,1AS,East,0.654823151843408
2016,Ref,ens1,8p5,discounted,1AS,West,5.189273838240626
2016,Ref,ens1,8p5,high,1A,East,0.615222261185186
2016,Ref,ens1,8p5,high,1A,West,5.228874728898848
2016,Ref,ens1,8p5,high,1AS,East,0.654823151843408
2016,Ref,ens1,8p5,high,1AS,West,5.189273838240626
2016,Ref,ens1,8p5,low,1A,East,0.615222261185186
2016,Ref,ens1,8p5,low,1A,West,5.228874728898848
2016,Ref,ens1,8p5,low,1AS,East,0.654823151843408
2016,Ref,ens1,8p5,low,1AS,West,5.189273838240626
2016,Ref,ens10,2p6,base,1A,East,1.213114577058296
2016,Ref,ens10,2p6,base,1A,West,4.630939441303049
2016,Ref,ens10,2p6,base,1AS,East,1.571310202686136
2016,Ref,ens10,2p6,base,1AS,West,4.272743815675209
2016,Ref,ens10,2p6,discounted,1A,East,1.2125235827441165
2016,Ref,ens10,2p6,discounted,1A,West,4.631530435617228
2016,Ref,ens10,2p6,discounted,1AS,East,1.6108820964672752
2016,Ref,ens10,2p6,discounted,1AS,West,4.233171921894069
2016,Ref,ens10,2p6,high,1A,East,1.2156244660229476
