year,ens,scen,rcp,usd_rub,ship_type,dir,value
2015,ens6,Ref,2p6,base,1AS,East,18.40510762645758
2015,ens6,Ref,2p6,base,1AS,West,64.42588576846
2015,ens6,Ref,2p6,discounted,1A,East,17.364177570508996
2015,ens6,Ref,2p6,discounted,1A,West,66.380192081788607
2015,ens6,Ref,2p6,discounted,1AS,East,18.356121289239287
2015,ens6,Ref,2p6,discounted,1AS,West,64.4748721056783
2015,ens6,Ref,2p6,high,1A,East,17.37298979936272
2015,ens6,Ref,2p6,high,1A,West,66.37137985293488
2015,ens6,Ref,2p6,high,1AS,East,18.433832136413486
2015,ens6,Ref,2p6,high,1AS,West,64.3971612585041
2015,ens6,Ref,2p6,low,1A,East,17.020523422620613
2015,ens6,Ref,2p6,low,1A,West,66.72384622967698
2015,ens6,Ref,2p6,low,1AS,East,18.18715231980774
2015,ens6,Ref,2p6,low,1AS,West,64.64384107510985
2015,ens6,Ref,8p5,base,1A,East,17.331723014352782
2015,ens6,Ref,8p5,base,1A,West,66.41264663794482
2015,ens6,Ref,8p5,base,1AS,East,18.40510762645758
2015,ens6,Ref,8p5,base,1AS,West,64.42588576846
2015,ens6,Ref,8p5,discounted,1A,East,17.364177570508996
2015,ens6,Ref,8p5,discounted,1A,West,66.380192081788607
2015,ens6,Ref,8p5,discounted,1AS,East,18.356121289239287
2015,ens6,Ref,8p5,discounted,1AS,West,64.4748721056783
2015,ens6,Ref,8p5,high,1A,East,17.37298979936272
2015,ens6,Ref,8p5,high,1A,West,66.37137985293488
2015,ens6,Ref,8p5,high,1AS,East,18.433832136413486
2015,ens6,Ref,8p5,high,1AS,West,64.3971612585041
2015,ens6,Ref,8p5,low,1A,East,17.020523422620613
2015,ens6,Ref,8p5,low,1A,West,66.72384622967698
2015,ens6,Ref,8p5,low,1AS,East,18.18715231980774
2015,ens6,Ref,8p5,low,1AS,West,64.64384107510985
2015,ens7,Pol,2p6,base,1A,East,17.331723014352782
2015,ens7,Pol,2p6,base,1A,West,66.41264663794482
2015,ens7,Pol,2p6,base,1AS,East,18.40510762645758
2015,ens7,Pol,2p6,base,1AS,West,64.42588576846
2015,ens7,Pol,2p6,discounted,1A,East,17.364177570508996
2015,ens7,Pol,2p6,discounted,1A,West,66.380192081788607
2015,ens7,Pol,2p6,discounted,1AS,East,18.356121289239287
2015,ens7,Pol,2p6,discounted,1AS,West,64.4748721056783
2015,ens7,Pol,2p6,high,1A,East,17.37298979936272
2015,ens7,Pol,2p6,high,1A,West,66.37137985293488
2015,ens7,Pol,2p6,high,1AS,East,18.433832136413486
2015,ens7,Pol,2p6,high,1AS,West,64.3971612585041
2015,ens7,Pol,2p6,low,1A,East,17.020523422620613
2015,ens7,Pol,2p6,low,1A,West,66.72384622967698
2015,ens7,Pol,2p6,low,1AS,East,18.18715231980774
2015,ens7,Pol,2p6,low,1AS,West,64.64384107510985
2015,ens7,Ref,2p6,base,1A,East,17.331723014352782
2015,ens7,Ref,2p6,base,1A,West,66.41264663794482
2015,ens7,Ref,2p6,base,1AS,East,18.40510762645758
2015,ens7,Ref,2p6,base,1AS,West,64.42588576846
2015,ens7,Ref,2p6,discounted,1A,East,17.364177570508996
2015,ens7,Ref,2p6,discounted,1A,West,66.380192081788607
2015,ens7,Ref,2p6,discounted,1AS,East,18.356121289239287
2015,ens7,Ref,2p6,discounted,1AS,West,64.4748721056783
2015,ens7,Ref,2p6,high,1A,East,17.37298979936272
2015,ens7,Ref,2p6,high,1A,West,66.37137985293488
2015,ens7,Ref,2p6,high,1AS,East,18.433832136413486
2015,ens7,Ref,2p6,high,1AS,West,64.3971612585041
2015,ens7,Ref,2p6,low,1A,East,17.020523422620613
2015,ens7,Ref,2p6,low,1A,West,66.72384622967698
2015,ens7,Ref,2p6,low,1AS,East,18.18715231980774
2015,ens7,Ref,2p6,low,1AS,West,64.64384107510985
2015,ens7,Ref,8p5,base,1A,East,17.331723014352782
2015,ens7,Ref,8p5,base,1A,West,66.41264663794482
2015,ens7,Ref,8p5,base,1AS,East,18.40510762645758
2015,ens7,Ref,8p5,base,1AS,West,64.42588576846
2015,ens7,Ref,8p5,discounted,1A,East,17.364177570508996
2015,ens7,Ref,8p5,discounted,1A,West,66.380192081788607
2015,ens7,Ref,8p5,discounted,1AS,East,18.356121289239287
2015,ens7,Ref,8p5,discounted,1AS,West,64.4748721056783
2015,ens7,Ref,8p5,high,1A,East,17.37298979936272
2015,ens7,Ref,8p5,high,1A,West,66.37137985293488
2015,ens7,Ref,8p5,high,1AS,East,18.433832136413486
2015,ens7,Ref,8p5,high,1AS,West,64.3971612585041
2015,ens7,Ref,8p5,low,1A,East,17.020523422620613
2015,ens7,Ref,8p5,low,1A,West,66.72384622967698
2015,ens7,Ref,8p5,low,1AS,East,18.18715231980774
2015,ens7,Ref,8p5,low,1AS,West,64.64384107510985
2015,ens8,Pol,2p6,base,1A,East,17.331723014352782
2015,ens8,Pol,2p6,base,1A,West,66.41264663794482
2015,ens8,Pol,2p6,base,1AS,East,18.40510762645758
2015,ens8,Pol,2p6,base,1AS,West,64.42588576846
2015,ens8,Pol,2p6,discounted,1A,East,17.364177570508996
2015,ens8,Pol,2p6,discounted,1A,West,66.380192081788607
2015,ens8,Pol,2p6,discounted,1AS,East,18.356121289239287
2015,ens8,Pol,2p6,discounted,1AS,West,64.4748721056783
2015,ens8,Pol,2p6,high,1A,East,17.37298979936272
2015,ens8,Pol,2p6,high,1A,West,66.37137985293488
2015,ens8,Pol,2p6,high,1AS,East,18.433832136413486
2015,ens8,Pol,2p6,high,1AS,West,64.3971612585041
2015,ens8,Pol,2p6,low,1A,East,17.020523422620613
2015,ens8,Pol,2p6,low,1A,West,66.72384622967698
2015,ens8,Pol,2p6,low,1AS,East,18.18715231980774
2015,ens8,Pol,2p6,low,1AS,West,64.64384107510985
2015,ens8,Ref,2p6,base,1A,East,17.331723014352782
2015,ens8,Ref,2p6,base,1A,West,66.41264663794482
2015,ens8,Ref,2p6,base,1AS,East,18.40510762645758
2015,ens8,Ref,2p6,base,1AS,West,64.42588576846
2015,ens8,Ref,2p6,discounted,1A,East,17.364177570508996
2015,ens8,Ref,2p6,discounted,1A,West,66.380192081788607
2015,ens8,Ref,2p6,discounted,1AS,East,18.356121289239287
2015,ens8,Ref,2p6,discounted,1AS,West,64.4748721056783
2015,ens8,Ref,2p6,high,1A,East,17.37298979936272
2015,ens8,Ref,2p6,high,1A,West,66.37137985293488
2015,ens8,Ref,2p6,high,1AS,East,18.433832136413486
2015,ens8,Ref,2p6,high,1AS,West,64.3971612585041
2015,ens8,Ref,2p6,low,1A,East,17.020523422620613
2015,ens8,Ref,2p6,low,1A,West,66.72384622967698
2015,ens8,Ref,2p6,low,1AS,East,18.18715231980774
2015,ens8,Ref,2p6,low,1AS,West,64.64384107510985
2015,ens8,Ref,8p5,base,1A,East,17.331723014352782
2015,ens8,Ref,8p5,base,1A,West,66.41264663794482
2015,ens8,Ref,8p5,base,1AS,East,18.40510762645758
2015,ens8,Ref,8p5,base,1AS,West,64.42588576846
2015,ens8,Ref,8p5,discounted,1A,East,17.364177570508996
2015,ens8,Ref,8p5,discounted,1A,West,66.380192081788607
2015,ens8,Ref,8p5,discounted,1AS,East,18.356121289239287
2015,ens8,Ref,8p5,discounted,1AS,West,64.4748721056783
2015,ens8,Ref,8p5,high,1A,East,17.37298979936272
2015,ens8,Ref,8p5,high,1A,West,66.37137985293488
2015,ens8,Ref,8p5,high,1AS,East,18.433832136413486
2015,ens8,Ref,8p5,high,1AS,West,64.3971612585041
2015,ens8,Ref,8p5,low,1A,East,17.020523422620613
2015,ens8,Ref,8p5,low,1A,West,66.72384622967698
2015,ens8,Ref,8p5,low,1AS,East,18.18715231980774
2015,ens8,Ref,8p5,low,1AS,West,64.64384107510985
2015,ens9,Pol,2p6,base,1A,East,17.331723014352782
2015,ens9,Pol,2p6,base,1A,West,66.41264663794482
2015,ens9,Pol,2p6,base,1AS,East,18.40510762645758
2015,ens9,Pol,2p6,base,1AS,West,64.42588576846
2015,ens9,Pol,2p6,discounted,1A,East,17.364177570508996
2015,ens9,Pol,2p6,discounted,1A,West,66.380192081788607
2015,ens9,Pol,2p6,discounted,1AS,East,18.356121289239287
2015,ens9,Pol,2p6,discounted,1AS,West,64.4748721056783
2015,ens9,Pol,2p6,high,1A,East,17.37298979936272
2015,ens9,Pol,2p6,high,1A,West,66.37137985293488
2015,ens9,Pol,2p6,high,1AS,East,18.433832136413486
2015,ens9,Pol,2p6,high,1AS,West,64.3971612585041
2015,ens9,Pol,2p6,low,1A,East,17.020523422620613
2015,ens9,Pol,2p6,low,1A,West,66.72384622967698
2015,ens9,Pol,2p6,low,1AS,East,18.18715231980774
2015,ens9,Pol,2p6,low,1AS,West,64.64384107510985
2015,ens9,Ref,2p6,base,1A,East,17.331723014352782
2015,ens9,Ref,2p6,base,1A,West,66.41264663794482
2015,ens9,Ref,2p6,base,1AS,East,18.40510762645758
2015,ens9,Ref,2p6,base,1AS,West,64.42588576846
2015,ens9,Ref,2p6,discounted,1A,East,17.364177570508996
2015,ens9,Ref,2p6,discounted,1A,West,66.380192081788607
2015,ens9,Ref,2p6,discounted,1AS,East,18.356121289239287
2015,ens9,Ref,2p6,discounted,1AS,West,64.4748721056783
2015,ens9,Ref,2p6,high,1A,East,17.37298979936272
2015,ens9,Ref,2p6,high,1A,West,66.37137985293488
2015,ens9,Ref,2p6,high,1AS,East,18.433832136413486
2015,ens9,Ref,2p6,high,1AS,West,64.3971612585041
2015,ens9,Ref,2p6,low,1A,East,17.020523422620613
2015,ens9,Ref,2p6,low,1A,West,66.72384622967698
2015,ens9,Ref,2p6,low,1AS,East,18.18715231980774
2015,ens9,Ref,2p6,low,1AS,West,64.64384107510985
2015,ens9,Ref,8p5,base,1A,East,17.331723014352782
2015,ens9,Ref,8p5,base,1A,West,66.41264663794482
2015,ens9,Ref,8p5,base,1AS,East,18.40510762645758
2015,ens9,Ref,8p5,base,1AS,West,64.42588576846
2015,ens9,Ref,8p5,discounted,1A,East,17.364177570508996
2015,ens9,Ref,8p5,discounted,1A,West,66.380192081788607
2015,ens9,Ref,8p5,discounted,1AS,East,18.356121289239287
2015,ens9,Ref,8p5,discounted,1AS,West,64.4748721056783
2015,ens9,Ref,8p5,high,1A,East,17.37298979936272
2015,ens9,Ref,8p5,high,1A,West,66.37137985293488
2015,ens9,Ref,8p5,high,1AS,East,18.433832136413486
2015,ens9,Ref,8p5,high,1AS,West,64.3971612585041
2015,ens9,Ref,8p5,low,1A,East,17.020523422620613
2015,ens9,Ref,8p5,low,1A,West,66.72384622967698
2015,ens9,Ref,8p5,low,1AS,East,18.18715231980774
2015,ens9,Ref,8p5,low,1AS,West,64.64384107510985
2016,ens1,Pol,2p6,base,1A,East,13.168092612646939
2016,ens1,Pol,2p6,base,1A,West,70.22322165364616
2016,ens1,Pol,2p6,base,1AS,East,13.862806890883464
2016,ens1,Pol,2p6,base,1AS,West,68.61898179370436
2016,ens1,Pol,2p6,discounted,1A,East,13.168092612646939
2016,ens1,Pol,2p6,discounted,1A,West,70.22322165364616
2016,ens1,Pol,2p6,discounted,1AS,East,13.862806890883464
2016,ens1,Pol,2p6,discounted,1AS,West,68.61898179370436
2016,ens1,Pol,2p6,high,1A,East,13.168092612646939
2016,ens1,Pol,2p6,high,1A,West,70.22322165364616
2016,ens1,Pol,2p6,high,1AS,East,13.862806890883464
2016,ens1,Pol,2p6,high,1AS,West,68.61898179370436
2016,ens1,Pol,2p6,low,1A,East,13.168092612646939
2016,ens1,Pol,2p6,low,1A,West,70.22322165364616
2016,ens1,Pol,2p6,low,1AS,East,13.862806890883464
2016,ens1,Pol,2p6,low,1AS,West,68.61898179370436
2016,ens1,Ref,2p6,base,1A,East,13.168222387417156
2016,ens1,Ref,2p6,base,1A,West,70.22329627219088
2016,ens1,Ref,2p6,base,1AS,East,13.86297340272761
2016,ens1,Ref,2p6,base,1AS,West,68.61901744591484
2016,ens1,Ref,2p6,discounted,1A,East,13.168222387417156
2016,ens1,Ref,2p6,discounted,1A,West,70.22329627219088
2016,ens1,Ref,2p6,discounted,1AS,East,13.86297340272761
2016,ens1,Ref,2p6,discounted,1AS,West,68.61901744591484
2016,ens1,Ref,2p6,high,1A,East,13.168222387417156
2016,ens1,Ref,2p6,high,1A,West,70.22329627219088
2016,ens1,Ref,2p6,high,1AS,East,13.86297340272761
2016,ens1,Ref,2p6,high,1AS,West,68.61901744591484
2016,ens1,Ref,2p6,low,1A,East,13.168222387417156
2016,ens1,Ref,2p6,low,1A,West,70.22329627219088
2016,ens1,Ref,2p6,low,1AS,East,13.86297340272761
2016,ens1,Ref,2p6,low,1AS,West,68.61901744591484
2016,ens1,Ref,8p5,base,1A,East,8.7788417255953
2016,ens1,Ref,8p5,base,1A,West,74.6128131962227
2016,ens1,Ref,8p5,base,1AS,East,9.242010453272696
2016,ens1,Ref,8p5,base,1AS,West,73.24011517140616
2016,ens1,Ref,8p5,discounted,1A,East,8.7788417255953
2016,ens1,Ref,8p5,discounted,1A,West,74.6128131962227
2016,ens1,Ref,8p5,discounted,1AS,East,9.242010453272696
2016,ens1,Ref,8p5,discounted,1AS,West,73.24011517140616
2016,ens1,Ref,8p5,high,1A,East,8.7788417255953
2016,ens1,Ref,8p5,high,1A,West,74.6128131962227
2016,ens1,Ref,8p5,high,1AS,East,9.242010453272696
2016,ens1,Ref,8p5,high,1AS,West,73.24011517140616
2016,ens1,Ref,8p5,low,1A,East,8.7788417255953
2016,ens1,Ref,8p5,low,1A,West,74.6128131962227
2016,ens1,Ref,8p5,low,1AS,East,9.242010453272696
2016,ens1,Ref,8p5,low,1AS,West,73.24011517140616
2016,ens10,Pol,2p6,base,1A,East,17.310202595478703
2016,ens10,Pol,2p6,base,1A,West,66.08056662197455
2016,ens10,Pol,2p6,base,1AS,East,22.176761325302362
2016,ens10,Pol,2p6,base,1AS,West,60.30448825513983
2016,ens10,Pol,2p6,discounted,1A,East,17.30176946150658
2016,ens10,Pol,2p6,discounted,1A,West,66.08899975594667
2016,ens10,Pol,2p6,discounted,1AS,East,22.735271384155425
2016,ens10,Pol,2p6,discounted,1AS,West,59.74597819628677
2016,ens10,Pol,2p6,high,1A,East,17.34601720915283
2016,ens10,Pol,2p6,high,1A,West,66.04475200830042
2016,ens10,Pol,2p6,high,1AS,East,22.32184260782628
2016,ens10,Pol,2p6,high,1AS,West,60.15940697261591
2016,ens10,Pol,2p6,low,1A,East,17.040320869945653
2016,ens10,Pol,2p6,low,1A,West,66.3504483475076
2016,ens10,Pol,2p6,low,1AS,East,21.084292352874684
2016,ens10,Pol,2p6,low,1AS,West,61.396957227567505
2016,ens10,Ref,2p6,base,1A,East,17.310395834005135
2016,ens10,Ref,2p6,base,1A,West,66.08064590786805
2016,ens10,Ref,2p6,base,1AS,East,22.177079838545566
2016,ens10,Ref,2p6,base,1AS,West,60.30443929396945
2016,ens10,Ref,2p6,discounted,1A,East,17.30196271012091
2016,ens10,Ref,2p6,discounted,1A,West,66.08907903175228
2016,ens10,Ref,2p6,discounted,1AS,East,22.73558766611936
2016,ens10,Ref,2p6,discounted,1AS,West,59.74593146639566
2016,ens10,Ref,2p6,high,1A,East,17.346210399503867
2016,ens10,Ref,2p6,high,1A,West,66.04483134236932
2016,ens10,Ref,2p6,high,1AS,East,22.322160735221544
2016,ens10,Ref,2p6,high,1AS,West,60.159358397293474
2016,ens10,Ref,2p6,low,1A,East,17.040514193842764
2016,ens10,Ref,2p6,low,1A,West,66.35052754803041
2016,ens10,Ref,2p6,low,1AS,East,21.084608944753313
2016,ens10,Ref,2p6,low,1AS,West,61.396910187761705
2016,ens10,Ref,8p5,base,1A,East,17.26416199845242
2016,ens10,Ref,8p5,base,1A,West,66.12687974342077
2016,ens10,Ref,8p5,base,1AS,East,22.13454004851833
2016,ens10,Ref,8p5,base,1AS,West,60.34697908399669
2016,ens10,Ref,8p5,discounted,1A,East,17.29651136822274
2016,ens10,Ref,8p5,discounted,1A,West,66.09453037365044
2016,ens10,Ref,8p5,discounted,1AS,East,22.731879195287238
2016,ens10,Ref,8p5,discounted,1AS,West,59.749639937227776
2016,ens10,Ref,8p5,high,1A,East,17.305295312736295
2016,ens10,Ref,8p5,high,1A,West,66.08574642913689
2016,ens10,Ref,8p5,high,1AS,East,22.284680764767458
2016,ens10,Ref,8p5,high,1AS,West,60.19683836774756
2016,ens10,Ref,8p5,low,1A,East,16.9540522811317
2016,ens10,Ref,8p5,low,1A,West,66.43698946074149
2016,ens10,Ref,8p5,low,1AS,East,21.003734960906563
2016,ens10,Ref,8p5,low,1AS,West,61.477784171608455
2016,ens11,Pol,2p6,base,1A,East,17.311672786419
2016,ens11,Pol,2p6,base,1A,West,66.07909643103426
2016,ens11,Pol,2p6,base,1AS,East,18.294568878733344
2016,ens11,Pol,2p6,base,1AS,West,64.18668070170885
2016,ens11,Pol,2p6,discounted,1A,East,17.303241637221632
2016,ens11,Pol,2p6,discounted,1A,West,66.08752758023162
2016,ens11,Pol,2p6,discounted,1AS,East,18.283830700614693
2016,ens11,Pol,2p6,discounted,1AS,West,64.1974188798275
2016,ens11,Pol,2p6,high,1A,East,17.347478690101116
2016,ens11,Pol,2p6,high,1A,West,66.04329052735214
2016,ens11,Pol,2p6,high,1AS,East,18.328258908557252
2016,ens11,Pol,2p6,high,1AS,West,64.15299067188494
2016,ens11,Pol,2p6,low,1A,East,17.04184207234381
2016,ens11,Pol,2p6,low,1A,West,66.34892714510944
2016,ens11,Pol,2p6,low,1AS,East,18.03841088265745
2016,ens11,Pol,2p6,low,1AS,West,64.44283869778475
2016,ens11,Ref,2p6,base,1A,East,17.311865804848285
2016,ens11,Ref,2p6,base,1A,West,66.0791759370249
2016,ens11,Ref,2p6,base,1AS,East,18.29481368934893
2016,ens11,Ref,2p6,base,1AS,West,64.18670544316609
2016,ens11,Ref,2p6,discounted,1A,East,17.30343466567551
2016,ens11,Ref,2p6,discounted,1A,West,66.08760707619767
2016,ens11,Ref,2p6,discounted,1AS,East,18.284075579303092
2016,ens11,Ref,2p6,discounted,1AS,West,64.19744355321193
2016,ens11,Ref,2p6,high,1A,East,17.3476716606519
2016,ens11,Ref,2p6,high,1A,West,66.04337008122128
2016,ens11,Ref,2p6,high,1AS,East,18.328503498341803
2016,ens11,Ref,2p6,high,1AS,West,64.15301563417322
2016,ens11,Ref,2p6,low,1A,East,17.042035175342
2016,ens11,Ref,2p6,low,1A,West,66.34900656653119
2016,ens11,Ref,2p6,low,1AS,East,18.038657012253154
2016,ens11,Ref,2p6,low,1AS,West,64.44286212026186
2016,ens11,Ref,8p5,base,1A,East,13.171341094025436
2016,ens11,Ref,8p5,base,1A,West,70.21970064784774
2016,ens11,Ref,8p5,base,1AS,East,18.289727613485965
2016,ens11,Ref,8p5,base,1AS,West,64.19179151902905
2016,ens11,Ref,8p5,discounted,1A,East,13.171341094025436
2016,ens11,Ref,8p5,discounted,1A,West,70.21970064784774
2016,ens11,Ref,8p5,discounted,1AS,East,18.278972852688547
2016,ens11,Ref,8p5,discounted,1AS,West,64.20254627982646
2016,ens11,Ref,8p5,high,1A,East,13.171341094025436
2016,ens11,Ref,8p5,high,1A,West,70.21970064784774
2016,ens11,Ref,8p5,high,1AS,East,18.323470841994453
2016,ens11,Ref,8p5,high,1AS,West,64.15804829052057
2016,ens11,Ref,8p5,low,1A,East,13.171341094025436
2016,ens11,Ref,8p5,low,1A,West,70.21970064784774
2016,ens11,Ref,8p5,low,1AS,East,18.033223256374306
2016,ens11,Ref,8p5,low,1AS,West,64.4482958761407
2016,ens12,Pol,2p6,base,1A,East,17.268238194589227
2016,ens12,Pol,2p6,base,1A,West,66.12253102286402
2016,ens12,Pol,2p6,base,1AS,East,18.330397205094684
2016,ens12,Pol,2p6,base,1AS,West,64.15085237534751
2016,ens12,Pol,2p6,discounted,1A,East,17.300574859031432
2016,ens12,Pol,2p6,discounted,1A,West,66.09019435842183
2016,ens12,Pol,2p6,discounted,1AS,East,18.28145910644046
2016,ens12,Pol,2p6,discounted,1AS,West,64.19979047400173
2016,ens12,Pol,2p6,high,1A,East,17.309355243537198
2016,ens12,Pol,2p6,high,1A,West,66.08141397391606
2016,ens12,Pol,2p6,high,1AS,East,18.359096990750142
2016,ens12,Pol,2p6,high,1AS,West,64.12215258969205
2016,ens12,Pol,2p6,low,1A,East,16.958217914136164
2016,ens12,Pol,2p6,low,1A,West,66.43255130331708
2016,ens12,Pol,2p6,low,1AS,East,18.112715265260498
2016,ens12,Pol,2p6,low,1AS,West,64.36853431518169
2016,ens12,Ref,2p6,base,1A,East,17.268431479051326
2016,ens12,Ref,2p6,base,1A,West,66.12261026282187
2016,ens12,Ref,2p6,base,1AS,East,18.330642215886822
2016,ens12,Ref,2p6,base,1AS,West,64.15087691662819
2016,ens12,Ref,2p6,discounted,1A,East,17.300768109707793
2016,ens12,Ref,2p6,discounted,1A,West,66.09027363216539
2016,ens12,Ref,2p6,discounted,1AS,East,18.28170443826536
2016,ens12,Ref,2p6,discounted,1AS,West,64.19981469424965
2016,ens12,Ref,2p6,high,1A,East,17.309548483825537
2016,ens12,Ref,2p6,high,1A,West,66.08149325804764
2016,ens12,Ref,2p6,high,1AS,East,18.359341802389377
2016,ens12,Ref,2p6,high,1AS,West,64.12217733012564
2016,ens12,Ref,2p6,low,1A,East,16.958411165548508
2016,ens12,Ref,2p6,low,1A,West,66.43263057632467
2016,ens12,Ref,2p6,low,1AS,East,18.112961524627462
2016,ens12,Ref,2p6,low,1AS,West,64.36855760788755
2016,ens12,Ref,8p5,base,1A,East,17.310005697503808
2016,ens12,Ref,8p5,base,1A,West,66.08103604436938
2016,ens12,Ref,8p5,base,1AS,East,18.340595621248532
2016,ens12,Ref,8p5,base,1AS,West,64.14092351126648
2016,ens12,Ref,8p5,discounted,1A,East,17.301572767036514
2016,ens12,Ref,8p5,discounted,1A,West,66.08946897483666
2016,ens12,Ref,8p5,discounted,1AS,East,18.291760000454936
2016,ens12,Ref,8p5,discounted,1AS,West,64.18975913206008
2016,ens12,Ref,8p5,high,1A,East,17.345819414168474
2016,ens12,Ref,8p5,high,1A,West,66.0452223277047
2016,ens12,Ref,8p5,high,1AS,East,18.369233002329686
2016,ens12,Ref,8p5,high,1AS,West,64.11228613018532
2016,ens12,Ref,8p5,low,1A,East,17.04012902658675
2016,ens12,Ref,8p5,low,1A,West,66.35091271528644
2016,ens12,Ref,8p5,low,1AS,East,18.123331483423467
2016,ens12,Ref,8p5,low,1AS,West,64.35818764909155
2016,ens13,Pol,2p6,base,1A,East,8.780966811036647
2016,ens13,Pol,2p6,base,1A,West,74.61014306194151
2016,ens13,Pol,2p6,base,1AS,East,9.244528092242772
2016,ens13,Pol,2p6,base,1AS,West,73.23705842829045
2016,ens13,Pol,2p6,discounted,1A,East,8.780966811036647
2016,ens13,Pol,2p6,discounted,1A,West,74.61014306194151
2016,ens13,Pol,2p6,discounted,1AS,East,9.244528092242772
2016,ens13,Pol,2p6,discounted,1AS,West,73.23705842829045
2016,ens13,Pol,2p6,high,1A,East,8.780966811036647
2016,ens13,Pol,2p6,high,1A,West,74.61014306194151
2016,ens13,Pol,2p6,high,1AS,East,9.244528092242772
2016,ens13,Pol,2p6,high,1AS,West,73.23705842829045
2016,ens13,Pol,2p6,low,1A,East,8.780966811036647
2016,ens13,Pol,2p6,low,1A,West,74.61014306194151
2016,ens13,Pol,2p6,low,1AS,East,9.244528092242772
2016,ens13,Pol,2p6,low,1AS,West,73.23705842829045
2016,ens13,Ref,2p6,base,1A,East,8.78106063494075
2016,ens13,Ref,2p6,base,1A,West,74.61032176245733
2016,ens13,Ref,2p6,base,1AS,East,9.244646786656673
2016,ens13,Ref,2p6,base,1AS,West,73.23720928594936
2016,ens13,Ref,2p6,discounted,1A,East,8.78106063494075
2016,ens13,Ref,2p6,discounted,1A,West,74.61032176245733
2016,ens13,Ref,2p6,discounted,1AS,East,9.244646786656673
2016,ens13,Ref,2p6,discounted,1AS,West,73.23720928594936
2016,ens13,Ref,2p6,high,1A,East,8.78106063494075
2016,ens13,Ref,2p6,high,1A,West,74.61032176245733
2016,ens13,Ref,2p6,high,1AS,East,9.244646786656673
2016,ens13,Ref,2p6,high,1AS,West,73.23720928594936
2016,ens13,Ref,2p6,low,1A,East,8.78106063494075
2016,ens13,Ref,2p6,low,1A,West,74.61032176245733
2016,ens13,Ref,2p6,low,1AS,East,9.244646786656673
2016,ens13,Ref,2p6,low,1AS,West,73.23720928594936
2016,ens13,Ref,8p5,base,1A,East,17.39635457231329
2016,ens13,Ref,8p5,base,1A,West,65.99502782508479
2016,ens13,Ref,8p5,base,1AS,East,22.477589685986345
2016,ens13,Ref,8p5,base,1AS,West,60.0042663866197
2016,ens13,Ref,8p5,discounted,1A,East,17.307019414891958
2016,ens13,Ref,8p5,discounted,1A,West,66.08436298250612
2016,ens13,Ref,8p5,discounted,1AS,East,22.98225648712873
2016,ens13,Ref,8p5,discounted,1AS,West,59.49959958547731
2016,ens13,Ref,8p5,high,1A,East,17.421678282493566
2016,ens13,Ref,8p5,high,1A,West,65.96970411490452
2016,ens13,Ref,8p5,high,1AS,East,22.580196231598965
2016,ens13,Ref,8p5,high,1AS,West,59.901659841007074
2016,ens13,Ref,8p5,low,1A,East,17.205977911316772
2016,ens13,Ref,8p5,low,1A,West,66.18540448608131
2016,ens13,Ref,8p5,low,1AS,East,21.699748758179606
2016,ens13,Ref,8p5,low,1AS,West,60.78210731442643
2016,ens2,Pol,2p6,base,1A,East,8.778728408431293
2016,ens2,Pol,2p6,base,1A,West,74.6125858578618
2016,ens2,Pol,2p6,base,1AS,East,9.241871260588976
2016,ens2,Pol,2p6,base,1AS,West,73.23991742399886
2016,ens2,Pol,2p6,discounted,1A,East,8.778728408431293
2016,ens2,Pol,2p6,discounted,1A,West,74.6125858578618
2016,ens2,Pol,2p6,discounted,1AS,East,9.241871260588976
2016,ens2,Pol,2p6,discounted,1AS,West,73.23991742399886
2016,ens2,Pol,2p6,high,1A,East,8.778728408431293
2016,ens2,Pol,2p6,high,1A,West,74.6125858578618
2016,ens2,Pol,2p6,high,1AS,East,9.241871260588976
2016,ens2,Pol,2p6,high,1AS,West,73.23991742399886
2016,ens2,Pol,2p6,low,1A,East,8.778728408431293
